PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4540,23833,Vanessa,Gianinni,BRA,59,00:22:32,00:00:40,01:03:26,00:00:47,00:37:25,46,02:04:47,Elite Women
4540,7135,Alia,Cardinale Villalobos,CRC,60,00:20:42,00:00:39,01:05:16,00:00:47,00:39:13,47,02:06:35,Elite Women
4540,5548,Zuriñe,Rodriguez Sanchez,ESP,34,00:20:18,00:00:39,01:01:35,00:00:42,00:00:00,DNF,00:00:00,Elite Women
4540,5410,Jessica,Harrison,FRA,4,00:19:41,00:00:35,01:00:34,00:00:40,00:00:00,DNF,00:00:00,Elite Women
4540,5454,Erin,Densham,AUS,44,00:21:57,00:00:44,01:03:55,00:00:45,00:00:00,DNF,00:00:00,Elite Women
4540,12786,Mariko,Adachi,JPN,19,00:20:21,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4540,5365,Vanessa,Fernandes,POR,54,00:20:42,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4540,10930,Sarah,Fladung,GER,45,00:21:28,00:00:38,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4540,9939,Helle,Frederiksen,DEN,37,00:20:31,00:00:40,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4540,12785,Juri,Ide,JPN,7,00:20:37,00:00:39,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4540,21978,Aileen,Reid,IRL,39,00:19:49,00:00:39,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4540,23914,Alena,Stawczynski,GER,49,00:20:26,00:00:37,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4540,6522,Radka,Vodickova,CZE,55,00:20:39,00:00:36,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
