PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4871,22340,Michelle,Flipo,MEX,0,00:23:41,00:01:46,01:08:01,00:00:50,00:42:14,7,02:16:31,20-24 Female AG
4871,19292,Samatha,Mazer,CAN,0,00:25:31,00:01:46,01:06:55,00:00:51,00:41:35,8,02:16:36,20-24 Female AG
4871,32590,Lauren,Chiodini,USA,0,00:28:17,00:01:55,01:06:01,00:00:46,00:39:54,9,02:16:53,20-24 Female AG
4871,20906,Barbara,Bonola,MEX,0,00:24:22,00:01:40,01:08:00,00:00:43,00:42:15,10,02:16:58,20-24 Female AG
4871,15708,Rebecca,Grant,NZL,0,00:22:53,00:01:34,01:08:32,00:01:03,00:43:23,11,02:17:24,20-24 Female AG
4871,9636,Sarah,Fletcher,AUS,0,00:23:37,00:01:44,01:08:08,00:00:54,00:43:04,12,02:17:26,20-24 Female AG
4871,32555,Zoe,Duffy,AUS,0,00:23:36,00:01:42,01:08:07,00:00:46,00:43:21,13,02:17:32,20-24 Female AG
4871,30583,Sarah,Hazel,GBR,0,00:26:37,00:01:37,01:08:36,00:00:58,00:40:15,14,02:18:03,20-24 Female AG
4871,77287,Monica,Vargas Sumano,MEX,0,00:22:57,00:01:43,01:08:37,00:00:43,00:44:11,15,02:18:09,20-24 Female AG
4871,32580,Alaina,Brent,NZL,0,00:27:42,00:01:57,01:05:40,00:01:14,00:42:04,16,02:18:34,20-24 Female AG
4871,32586,Katie,Menzies,NZL,0,00:25:04,00:01:37,01:06:46,00:00:58,00:44:11,17,02:18:35,20-24 Female AG
4871,32568,Matilda,Raynolds,AUS,0,00:28:19,00:01:55,01:06:35,00:00:48,00:41:55,18,02:19:31,20-24 Female AG
4871,32548,Juliana,Bahr-Thomson,AUS,0,00:22:28,00:01:31,01:06:00,00:00:48,00:48:45,19,02:19:32,20-24 Female AG
4871,29383,Apryl,Harbaugh,USA,0,00:26:02,00:01:39,01:06:29,00:00:51,00:44:55,20,02:19:55,20-24 Female AG
4871,15690,Nicola,Mckay,NZL,0,00:22:59,00:01:36,01:09:59,00:00:48,00:44:37,21,02:19:57,20-24 Female AG
4871,32550,Katie,Bell,AUS,0,00:25:00,00:01:43,01:06:45,00:00:56,00:45:35,22,02:19:58,20-24 Female AG
4871,23926,Alycia,Hill,USA,0,00:22:50,00:01:55,01:11:17,00:00:56,00:43:04,23,02:20:01,20-24 Female AG
4871,32585,Larisa,Marsh,NZL,0,00:25:45,00:01:45,01:07:07,00:00:48,00:44:58,24,02:20:23,20-24 Female AG
4871,32588,Ailsa,Rollinson,NZL,0,00:27:49,00:01:46,01:06:26,00:00:48,00:43:51,25,02:20:41,20-24 Female AG
4871,32578,Nicola,Savage,NFK,0,00:25:04,00:02:15,01:06:45,00:00:53,00:45:51,26,02:20:47,20-24 Female AG
4871,32553,Skye,Cibich,AUS,0,00:26:33,00:01:45,01:05:53,00:00:51,00:46:13,27,02:21:14,20-24 Female AG
4871,32581,Belinda,Castles,NZL,0,00:26:59,00:01:37,01:07:26,00:00:43,00:44:34,28,02:21:17,20-24 Female AG
4871,20880,Mhairi,Muir,GBR,0,00:26:31,00:01:28,01:07:34,00:00:54,00:44:52,29,02:21:18,20-24 Female AG
4871,7736,Alice,Weaver,NZL,0,00:22:48,00:01:46,01:08:46,00:00:48,00:47:28,30,02:21:36,20-24 Female AG
4871,30585,Katie,Silke,GBR,0,00:23:31,00:01:41,01:09:06,00:00:47,00:46:34,31,02:21:37,20-24 Female AG
4871,32551,Penny,Brown,AUS,0,00:29:39,00:01:46,01:05:17,00:00:40,00:44:17,32,02:21:39,20-24 Female AG
4871,23945,Lucero,Vargas,MEX,0,00:25:02,00:01:44,01:07:19,00:00:48,00:46:55,33,02:21:47,20-24 Female AG
4871,31781,Laurel,Richardson,CAN,0,00:24:57,00:02:01,01:12:06,00:01:09,00:41:59,34,02:22:12,20-24 Female AG
4871,32583,Tamsyn,Hayes,NZL,0,00:27:02,00:01:35,01:05:31,00:00:54,00:47:20,35,02:22:21,20-24 Female AG
4871,32575,Jacqui,Waters,AUS,0,00:24:28,00:02:01,01:07:47,00:00:56,00:47:29,36,02:22:38,20-24 Female AG
4871,22195,Shae,Thomas,AUS,0,00:26:42,00:01:44,01:05:49,00:00:52,00:47:54,37,02:23:01,20-24 Female AG
4871,31640,Karen,Forsman,CAN,0,00:28:04,00:01:46,01:09:39,00:00:50,00:42:47,38,02:23:04,20-24 Female AG
4871,32589,Stephanie,Zervaas,AUS,0,00:23:29,00:01:46,01:08:56,00:01:20,00:47:57,39,02:23:26,20-24 Female AG
4871,32569,Ange,Ritchie,AUS,0,00:27:35,00:01:48,01:08:38,00:00:54,00:44:35,40,02:23:29,20-24 Female AG
4871,7732,Anna,Hamilton,NZL,0,00:27:12,00:01:44,01:09:59,00:00:57,00:43:52,41,02:23:43,20-24 Female AG
4871,20871,Kristin,Donahue,USA,0,00:24:36,00:01:53,01:10:17,00:00:48,00:46:13,42,02:23:48,20-24 Female AG
4871,32562,Alyce,Hutchings,AUS,0,00:23:38,00:01:58,01:08:38,00:00:53,00:48:49,43,02:23:54,20-24 Female AG
4871,32564,Jayne,Moyle,AUS,0,00:24:35,00:01:58,01:07:40,00:01:02,00:48:42,44,02:23:56,20-24 Female AG
4871,31904,Lauren,Saunders,CAN,0,00:25:23,00:01:42,01:11:00,00:00:53,00:45:06,45,02:24:03,20-24 Female AG
4871,10103,Krystal,Bemman,USA,0,00:26:36,00:01:48,01:07:33,00:00:48,00:47:45,46,02:24:28,20-24 Female AG
4871,32559,Erin,Heard,AUS,0,00:22:31,00:02:00,01:09:56,00:00:54,00:50:10,47,02:25:29,20-24 Female AG
4871,32466,Charlotte,Harris,GBR,0,00:30:14,00:01:37,01:07:26,00:00:52,00:45:39,48,02:25:47,20-24 Female AG
4871,29677,Stephanie,Stambaugh,USA,0,00:26:40,00:02:20,01:02:56,00:01:45,00:52:22,49,02:26:00,20-24 Female AG
4871,32561,Sarah,Hughes,AUS,0,00:27:19,00:01:44,01:10:40,00:01:08,00:45:42,50,02:26:31,20-24 Female AG
